Program:    MAESPA                                                                          
Water balance parameters:Example water balance parameters. WD2                  
                                                                                
Half-hourly water and heat balance components.
wsoil: total soil water storage                       mm
wsoilroot: soil water storage in rooted zone          mm
ppt : precipitation                                   mm
canopystore : storage of intercepted rain             mm
evapstore : evaporation of wet canopy                 mm
drainstore : drainage of wet canopy                   mm
tfall : throughfall of rain                           mm
et : modelled canopy transpiration                    mm
etmeas: measured ET, if provided in input             mm
discharge: drainage at bottom of profile              mm
overflow: over-land flow                              mm
weightedswp: soil water potential weighted by roots  MPa
ktot: soil to leaf hydr. cond.        mmol m-2 s-1 MPa-1
drythick: thickness of dry surface layer              mm
soilevap: soil evaporation                            mm
soilmoist: measured soil water content      (units vary)
fsoil: soil water modifier function                (0-1)
qh: soil sensible heat flux                        W m-2
qe: soil latent heat flux                          W m-2
qn: soil net radiation                             W m-2
qc: soil heat transport                            W m-2
rglobund: net radiation underneath canopy          W m-2
rglobabv: net radiation above canopy               W m-2
radinterc: total radiation intercepted by canopy   W m-2
rnet: net radiation above the canopy               W m-2
totlai: leaf area index                           m2 m-2
tair: air temperature                              deg C
soilt1, soilt2: soil T in 1st and 2nd layer        deg C
fracw1,fracw2: water content 1st and 2nd layer    m3 m-3
FracaPAR: fraction of absorbed PAR
                                                                                
Columns: day hour wsoil wsoilroot ppt canopystore         evapstore drainstore tfall et etmeas discharge overflow  weightedswp ktot drythick soilevap                 soilmoist fsoil qh qe qn qc rglobund                     rglobabv radinterc rnet totlai tair soilt1 soilt2        fracw1 fracw2 fracaPAR
      0      0      183.9400      -999.0000      -999.0000      -999.0000      -999.0000      -999.0000      -999.0000      -999.0000      -999.0000      -999.0000      -999.0000      -999.0000      -999.0000      -999.0000      -999.0000      -999.0000      -999.0000      -999.0000      -999.0000      -999.0000      -999.0000      -999.0000      -999.0000      -999.0000      -999.0000      -999.0000      -999.0000      -999.0000      -999.0000      -999.0000      -999.0000      -999.0000
      1      1      183.9400        96.8850         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0100        -0.0000         0.3040         1.0000         0.0000         0.0000         0.0000         0.0000       349.4105       336.3755        82.5034       336.3755         6.6077         7.3168         8.4827         8.4827         0.0943         0.0981         0.0000
      1      2      183.9400        96.8850         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0100        -0.0000         0.3040         1.0000         0.0000         0.0000         0.0000         0.0000       348.3568       335.3319        82.3141       335.3319         6.6077         7.1056         8.2984         8.2984         0.0943         0.0981         0.0000
      1      3      183.9400        96.8850         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0100        -0.0000         0.3040         1.0000         0.0000         0.0000         0.0000         0.0000       347.2966       334.2916        82.2565       334.2916         6.6077         6.8929         8.1480         8.1480         0.0943         0.0981         0.0000
      1      4      185.2459        98.1909         2.0200         0.6637         0.0504         0.0939         1.3059         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0100        -0.0000         0.3040         1.0000         0.0000         0.0000         0.0000         0.0000       346.5142       333.5106        82.0975       333.5106         6.6077         6.7355         8.0077         8.0077         0.1074         0.0981         0.0000
      1      5      186.9927        99.9377         2.0200         0.8696         0.0673         0.5348         1.7468         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0100        -0.0000         0.3040         1.0000         0.0000         0.0000         0.0000         0.0000       345.7628       332.7639        81.9462       332.7639         6.6077         6.5790         7.8687         7.8687         0.1248         0.0981         0.0000
      1      6      187.1337       100.0787         0.0000         0.1571         0.5714         0.1411         0.1411         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0100        -0.0000         0.3040         1.0000         0.0000         0.0000         0.0000         0.0000       358.7439       345.7291        81.6879       345.7291         6.6077         6.4899         7.7463         7.7463         0.1262         0.0981         0.0000
      1      7      188.5000       101.4450         2.0200         0.6870         0.1238         0.1543         1.3663         0.1427         0.0000         0.0000         0.0000         0.0000         1.5278         0.0100        -0.0000         0.3040         1.0000         0.0000         0.0000         0.0000         0.0000       307.1508       402.3554       171.8341       384.9851         6.6077         6.6359         7.6979         7.6979         0.1399         0.0981         1.9745
      1      8      190.1634       103.1084         2.0200         0.7966         0.2470         0.4514         1.6634         0.2742         0.0000         0.0000         0.0000         0.0000         1.8271         0.0100        -0.0000         0.3040         1.0000         0.0000         0.0000         0.0000         0.0000       248.8343       508.3166       306.7283       463.4694         6.6077         7.0751         7.8396         7.8396         0.1565         0.0981         1.9648
      1      9      191.8421       104.7871         2.0200         0.7498         0.3881         0.4667         1.6787         0.4002         0.0000         0.0000         0.0000         0.0000         1.9494         0.0100        -0.0000         0.3040         1.0000         0.0000         0.0000         0.0000         0.0000       173.2885       636.8689       475.7510       559.3691         6.6077         7.7190         8.2171         8.2171         0.1733         0.0981         1.9891
