    0.1942     0.1942     0.1942     0.1942     0.1942     0.1942     0.1942     0.1942     0.1942     0.1942     0.1942     0.1942     0.1942     0.1942     0.1942     0.1942     0.1942     0.1942     0.1942     0.1942
    0.1942     0.1942     0.1942     0.1942     0.1942     0.1942     0.1942     0.1942     0.1942     0.1942     0.1942     0.1942     0.1942     0.1942     0.1942     0.1942     0.1942     0.1942     0.1942     0.1942
    0.1941     0.1942     0.1942     0.1942     0.1942     0.1942     0.1942     0.1942     0.1942     0.1942     0.1942     0.1942     0.1942     0.1942     0.1942     0.1942     0.1942     0.1942     0.1942     0.1942
    0.1941     0.1942     0.1942     0.1942     0.1942     0.1942     0.1942     0.1942     0.1942     0.1942     0.1942     0.1942     0.1942     0.1942     0.1942     0.1942     0.1942     0.1942     0.1942     0.1942
    0.1941     0.1942     0.1942     0.1942     0.1942     0.1942     0.1942     0.1942     0.1942     0.1942     0.1942     0.1942     0.1942     0.1942     0.1942     0.1942     0.1942     0.1942     0.1942     0.1942
    0.1940     0.1942     0.1942     0.1942     0.1942     0.1942     0.1942     0.1942     0.1942     0.1942     0.1942     0.1942     0.1942     0.1942     0.1942     0.1942     0.1942     0.1942     0.1942     0.1942
    0.1940     0.1942     0.1942     0.1942     0.1942     0.1942     0.1942     0.1942     0.1942     0.1942     0.1942     0.1942     0.1942     0.1942     0.1942     0.1942     0.1942     0.1942     0.1942     0.1942
    0.1940     0.1942     0.1942     0.1942     0.1942     0.1942     0.1942     0.1942     0.1942     0.1942     0.1942     0.1942     0.1942     0.1942     0.1942     0.1942     0.1942     0.1942     0.1942     0.1942
    0.1940     0.1942     0.1942     0.1942     0.1942     0.1942     0.1942     0.1942     0.1942     0.1942     0.1942     0.1942     0.1942     0.1942     0.1942     0.1942     0.1942     0.1942     0.1942     0.1942
    0.2143     0.1942     0.1942     0.1942     0.1942     0.1942     0.1942     0.1942     0.1942     0.1942     0.1942     0.1942     0.1942     0.1942     0.1942     0.1942     0.1942     0.1942     0.1942     0.1942
    0.2144     0.1943     0.1942     0.1942     0.1942     0.1942     0.1942     0.1942     0.1942     0.1942     0.1942     0.1942     0.1942     0.1942     0.1942     0.1942     0.1942     0.1942     0.1942     0.1942
    0.2143     0.1944     0.1942     0.1942     0.1942     0.1942     0.1942     0.1942     0.1942     0.1942     0.1942     0.1942     0.1942     0.1942     0.1942     0.1942     0.1942     0.1942     0.1942     0.1942
    0.2142     0.1944     0.1942     0.1942     0.1942     0.1942     0.1942     0.1942     0.1942     0.1942     0.1942     0.1942     0.1942     0.1942     0.1942     0.1942     0.1942     0.1942     0.1942     0.1942
    0.2141     0.1945     0.1942     0.1942     0.1942     0.1942     0.1942     0.1942     0.1942     0.1942     0.1942     0.1942     0.1942     0.1942     0.1942     0.1942     0.1942     0.1942     0.1942     0.1942
    0.2140     0.1945     0.1942     0.1942     0.1942     0.1942     0.1942     0.1942     0.1942     0.1942     0.1942     0.1942     0.1942     0.1942     0.1942     0.1942     0.1942     0.1942     0.1942     0.1942
    0.2139     0.1946     0.1942     0.1942     0.1942     0.1942     0.1942     0.1942     0.1942     0.1942     0.1942     0.1942     0.1942     0.1942     0.1942     0.1942     0.1942     0.1942     0.1942     0.1942
    0.2138     0.1947     0.1942     0.1942     0.1942     0.1942     0.1942     0.1942     0.1942     0.1942     0.1942     0.1942     0.1942     0.1942     0.1942     0.1942     0.1942     0.1942     0.1942     0.1942
    0.2138     0.1947     0.1942     0.1942     0.1942     0.1942     0.1942     0.1942     0.1942     0.1942     0.1942     0.1942     0.1942     0.1942     0.1942     0.1942     0.1942     0.1942     0.1942     0.1942
    0.2137     0.1948     0.1942     0.1942     0.1942     0.1942     0.1942     0.1942     0.1942     0.1942     0.1942     0.1942     0.1942     0.1942     0.1942     0.1942     0.1942     0.1942     0.1942     0.1942
    0.2136     0.1948     0.1942     0.1942     0.1942     0.1942     0.1942     0.1942     0.1942     0.1942     0.1942     0.1942     0.1942     0.1942     0.1942     0.1942     0.1942     0.1942     0.1942     0.1942
    0.2135     0.1949     0.1942     0.1942     0.1942     0.1942     0.1942     0.1942     0.1942     0.1942     0.1942     0.1942     0.1942     0.1942     0.1942     0.1942     0.1942     0.1942     0.1942     0.1942
    0.2134     0.1950     0.1942     0.1942     0.1942     0.1942     0.1942     0.1942     0.1942     0.1942     0.1942     0.1942     0.1942     0.1942     0.1942     0.1942     0.1942     0.1942     0.1942     0.1942
    0.2133     0.1950     0.1942     0.1942     0.1942     0.1942     0.1942     0.1942     0.1942     0.1942     0.1942     0.1942     0.1942     0.1942     0.1942     0.1942     0.1942     0.1942     0.1942     0.1942
    0.2132     0.1951     0.1942     0.1942     0.1942     0.1942     0.1942     0.1942     0.1942     0.1942     0.1942     0.1942     0.1942     0.1942     0.1942     0.1942     0.1942     0.1942     0.1942     0.1942
